code,label,imgid
0961947003083,skincare,1
8000137015627,haircare,1
8683130108000,haircare,1
0029992001123,skincare,1
3660005170244,skincare,1
4008233129518,haircare,1
0091639401580,skincare,1
8809640731440,skincare,1
9856063290008,haircare,1
0674986034313,haircare,2
8901396368205,skincare,1
0813424024305,haircare,1
0840026684293,skincare,1
4067796180824,skincare,3
8901030868702,haircare,1
9000100798563,haircare,2
8720289263386,skincare,2
8719134163100,haircare,1
8850722201900,skincare,1
3118301003358,haircare,1
8720181297601,skincare,3
6191428603035,skincare,1
0005524455466,haircare,1
8906117259633,skincare,1
59098812,skincare,1
8901088719551,skincare,1
8682943404521,skincare,1
6136908000522,skincare,1
0738678002711,skincare,1
0080196306155,skincare,1
3760346074512,skincare,1
5028197274214,skincare,1
4630039535622,skincare,2
21067277,skincare,1
4006000094175,skincare,1
0170000540258,skincare,1
8000137018086,skincare,1
8901207045813,haircare,1
9339341017387,haircare,1
8999908450906,skincare,1
8004283158122,skincare,1
8901030977657,skincare,1
0729205895241,skincare,1
6118000120582,skincare,1
5410103002095,haircare,1
8682631441487,makeup,1
7500435242615,haircare,1
0022700581139,makeup,1
0810006942460,haircare,4
6150640575575,skincare,1
6706303904840,skincare,1
0850026256154,skincare,1
8904417317282,haircare,1
8697448180771,skincare,1
7630028635170,skincare,1
8809563102600,skincare,1
8700216208543,haircare,1
5748996064006,skincare,1
8904401112749,skincare,1
4068101000042,skincare,1
4056489965435,skincare,2
3253581667149,skincare,1
4062300253926,skincare,1
0056594018013,skincare,1
3600524059156,haircare,1
0121750476515,skincare,1
8801619052037,skincare,1
8908024408029,skincare,1
8017331092019,haircare,1
8901148260405,skincare,1
0371661829478,skincare,1
8053732104500,haircare,1
8901030868801,skincare,1
3600542617741,haircare,1
8901030970368,skincare,1
8901207027420,skincare,2
3770010160236,skincare,1
3468080009615,skincare,1
2900011800034,skincare,1
0860005336760,skincare,1
7703819261336,makeup,1
5200309852163,haircare,1
4305615827469,skincare,1
3518646860331,skincare,1
7501007533971,skincare,1
8906087779292,skincare,1
59095552,skincare,3
7322541498775,skincare,1
8720181458972,haircare,1
3600551125268,skincare,1
3564700117194,skincare,1
8720964891781,skincare,1
3770012998288,skincare,1
3610340670978,haircare,8
8929991741728,skincare,1
8001841425375,haircare,1
0018787231203,skincare,1
3258561660127,skincare,1
0018787243459,skincare,1
8902979029025,haircare,3
7791293046365,haircare,1
4066447231250,skincare,1
8436097096688,skincare,3
0673914243902,haircare,1
5045095246976,skincare,1
6111271522055,skincare,1
0800897003968,makeup,3
9000101290875,haircare,2
0044386129764,makeup,4
8909106028623,skincare,1
8901030861703,haircare,3
0816007012645,skincare,1
3600551151496,skincare,1
8002330123666,skincare,1
8721073626417,skincare,1
3250392343118,skincare,1
7310617311851,skincare,1
9300607563283,skincare,1
8000137011742,skincare,1
0012044049891,skincare,1
8690530058644,skincare,1
8790175490127,skincare,1
3600524153465,haircare,1
6223004681868,skincare,4
8906121801187,skincare,1
8904135205243,skincare,1
8906087776604,skincare,1
0620530540243,skincare,1
0192333164525,skincare,1
8888202054654,skincare,1
6224010520509,haircare,1
4550583926700,skincare,2
6111040006922,skincare,1
8032568303707,skincare,1
8886950035048,haircare,1
0837524004357,skincare,1
8425850039772,haircare,1
3337875734837,skincare,1
4335619130685,skincare,1
7340191139701,skincare,1
3612622659374,skincare,1
8909106013087,haircare,1
3564706517004,haircare,1
0079656024326,skincare,1
3337875597364,skincare,1
22386939,skincare,1
3600551125206,skincare,1
3600551143248,skincare,1
3600542624909,skincare,1
3600551143231,skincare,2
8809373570026,skincare,2
8007674851015,haircare,1
7798121272903,skincare,1
6111263790530,skincare,1
3574661608549,skincare,1
3760211481414,skincare,2
3700343046082,skincare,1
3700343046112,skincare,1
4056489878117,skincare,1
8710522385883,skincare,4
4067796220520,skincare,1
6181100380040,skincare,1
3600542512886,skincare,1
4005900370655,skincare,1
4005900370716,skincare,1
4005900370556,skincare,1
7509546668055,skincare,1
0764302211068,skincare,1
8004120911514,skincare,1
3348901737319,makeup,1
6928001831741,haircare,1
0198168306239,skincare,1
8025796000104,haircare,1
5201314185314,skincare,1
8680690700835,haircare,1
4005900702661,skincare,1
4005900602114,skincare,1
4006000132303,skincare,1
8906144333610,skincare,1
8480024540188,skincare,1
8719743407763,skincare,1
8906005274076,skincare,1
4801010560500,skincare,1
3616305953612,skincare,1
4005900253668,skincare,5
8906065544171,skincare,1
59096061,skincare,3
0669203926731,skincare,2
4059729487926,makeup,1
4006000132242,skincare,1
5709954015256,skincare,1
3600542159623,haircare,1
6181001997521,skincare,1
4987176230829,haircare,1
8414716405028,skincare,1
3800500324463,skincare,2
4006000136264,skincare,1
7340191125582,skincare,1
8002185085126,skincare,1
8715342052878,haircare,1
8850006303856,skincare,1
4005808223039,skincare,3
26315744,skincare,1
8720181213847,skincare,1
9556171000086,haircare,1
3517360020793,skincare,2
3468080411234,skincare,1
8720181608353,skincare,2
8718801819234,skincare,1
3574661799797,skincare,1
8002140137105,skincare,1
0804413406677,skincare,1
8002140037900,skincare,1
5997001733691,skincare,1
0384910427332,skincare,1
7340191139626,skincare,1
0854102006381,haircare,1
3662361001699,skincare,1
7509546064864,skincare,1
8905640000521,skincare,1
5201263007057,skincare,1
4005900480392,skincare,1
6223004683190,skincare,1
4056489602194,skincare,1
8710444221597,haircare,1
4260380014592,haircare,1
0018787830680,skincare,1
4337256764490,skincare,1
3574661774152,skincare,1
4600702094008,skincare,2
5604260325139,skincare,1
8904092136956,haircare,1
5213007440617,skincare,1
8905640011695,skincare,1
5054563256522,skincare,3
3600542534260,skincare,1
4066447793574,skincare,3
8905110001201,skincare,1
3600542289818,haircare,3
5459313362360,skincare,1
8683130082973,haircare,2
5709404579932,skincare,1
7313272150896,skincare,1
42332749,skincare,1
7290006788412,skincare,1
8904296908885,skincare,1
8901571004829,skincare,1
9120064117030,skincare,1
3664696003065,skincare,1
3600524144449,skincare,1
8905110001324,skincare,1
3282770396331,skincare,1
8002410038828,skincare,1
4066447705041,skincare,2
7627536644862,skincare,1
4005900457622,skincare,5
4006000085036,skincare,1
3770018642406,skincare,1
8720181612657,skincare,1
8029041101233,skincare,1
8904417314298,skincare,1
01678832,makeup,1
4017645042209,skincare,1
6111273490154,haircare,1
6224010337053,haircare,2
08036759,haircare,1
5410091775070,haircare,3
0839186088522,makeup,1
0196852030392,skincare,1
8907893814061,skincare,1
3282770395372,skincare,1
8480024553065,skincare,4
8904355401937,skincare,1
0764302024798,skincare,1
6161107222888,skincare,1
7350104490225,haircare,1
7350104490232,haircare,1
7350104490287,haircare,1
3574661469928,skincare,1
7340191126237,skincare,1
8700216412926,skincare,2
6900010142704,skincare,1
60213814,skincare,1
0037000731566,skincare,1
8008843133406,skincare,1
4603023067492,skincare,1
42467069,skincare,1
5709954039719,skincare,1
8719743407824,skincare,1
3600542638784,haircare,1
7804900000534,skincare,1
8720182608949,haircare,1
7702166053434,skincare,1
7700304389865,skincare,1
8720181416316,skincare,1
0800897266776,makeup,1
6942349738203,skincare,1
8718951728103,skincare,1
8808739000504,skincare,1
9335955004713,skincare,1
6921183710651,skincare,1
4005900605498,skincare,1
42361244,skincare,1
7032069103432,skincare,1
7700304333462,skincare,1
0808124121218,skincare,2
4005800317330,skincare,1
4250587723588,makeup,2
5701410419431,skincare,1
8886335980437,skincare,1
8901314077998,skincare,1
3760424731245,skincare,1
5310153028611,skincare,1
4600104032264,haircare,1
3468080155442,haircare,1
8908008742088,skincare,1
4005900354242,skincare,1
8901106111220,skincare,1
0077043003497,skincare,1
0827854007234,skincare,1
0628308852024,skincare,1
0190679009098,haircare,1
3160920509919,skincare,3
7340011429319,skincare,2
7340011429234,skincare,2
7640183491009,skincare,1
7640183490101,skincare,1
7640183490651,skincare,1
7640183490330,skincare,1
7640183490637,skincare,1
7640183490613,skincare,1
7640183490583,skincare,1
7640183490118,skincare,1
7640183490620,skincare,1
7640183490712,skincare,1
7640183490859,skincare,1
7640183490279,skincare,1
7640183490415,skincare,1
7640183490309,skincare,1
7640183490255,skincare,1
7640183490071,skincare,1
7640183490422,skincare,1
7640183491177,haircare,1
7640183490293,skincare,1
7640183491191,skincare,1
3600541660564,haircare,1
5060083165664,makeup,1
4000576027230,skincare,1
7640183490187,skincare,1
7640183490286,skincare,1
7640183490699,skincare,1
7640183490675,skincare,1
7640183490262,skincare,1
7640183490798,skincare,1
7640183490026,skincare,1
7640183490750,skincare,1
7640183490057,skincare,1
7640183490231,skincare,1
7640183490163,skincare,1
7640183490156,skincare,1
7640245620293,skincare,1
9174085108201,skincare,2
4210201299783,skincare,1
7319866009694,skincare,1
0609332829985,makeup,2
42449126,skincare,1
42449034,skincare,1
4260167188645,skincare,1
6221155198662,skincare,1
7350087735238,skincare,1
4031626001122,makeup,1
8710908842887,skincare,1
42349655,skincare,1
42354840,skincare,1
3660005122502,skincare,1
5900525062789,skincare,1
7032069717455,skincare,1
7322542454701,skincare,1
7071134126587,skincare,1
4250947598306,makeup,1
3660005130248,skincare,1
6972755025574,skincare,1
8001090895158,haircare,1
0072140038335,skincare,1
7506110684930,skincare,1
8901030974380,skincare,1
3595890250538,skincare,1
3770000717174,haircare,1
3760162120899,skincare,1
5202568407085,skincare,1
3600551164687,skincare,1
0810105630213,haircare,1
7891150090231,skincare,3
7774904260466,haircare,3
7794218106922,skincare,3
7791293043814,skincare,5
8903380037555,skincare,1
8710729015842,skincare,3
59092711,skincare,1
0011111018723,skincare,2
4305615827896,skincare,3
6941352002431,skincare,1
3760209542509,skincare,1
4066447434040,skincare,1
4066447237429,haircare,1
3600542512534,haircare,1
0724742004002,skincare,1
6132494500279,skincare,2
4001638580267,skincare,1
4001638589611,skincare,1
4072600221204,haircare,6
4009800001787,skincare,3
7612449131059,skincare,1
8431876349610,skincare,6
7032069717424,skincare,1
5901018021122,haircare,5
5904858674268,haircare,1
7640176425653,makeup,1
0708002400612,haircare,1
8718951401174,skincare,1
76169991,skincare,1
4068795000045,skincare,4
5907618131377,haircare,1
3574661711485,skincare,1
8720181334030,skincare,1
4005900253330,skincare,1
42345114,skincare,1
4005900904881,skincare,1
42288541,skincare,1
8906146680958,skincare,1
3282770396317,skincare,1
3145891457667,makeup,1
7791293048482,skincare,1
40060507,skincare,1
4012400800711,skincare,1
3760243631252,skincare,1
8700216318426,haircare,1
3770019886267,skincare,1
3468080009288,skincare,1
3337875863841,skincare,1
8999777014209,skincare,1
3606000537606,skincare,1
5010123703547,skincare,1
0381372024314,skincare,1
0850000494169,skincare,1
0817810010071,skincare,1
0810084541586,skincare,1
5060689240116,skincare,1
8901030937163,haircare,2
0787790589761,haircare,1
0810094554347,haircare,1
0633911811399,haircare,1
0381371175710,haircare,1
0850012507192,haircare,1
0018084959527,haircare,1
0079400488947,haircare,1
0854771005227,haircare,1
0813424022851,haircare,1
0810095596261,haircare,1
0851615006105,haircare,1
0018787781050,skincare,1
0810171573148,skincare,1
4066447109399,haircare,1
4103040117335,haircare,3
6932511224511,haircare,1
6941205313066,haircare,2
5054563083777,skincare,2
1918267836180,makeup,1
3760087902532,skincare,1
4005900601902,skincare,1
4006000132273,skincare,1
4006000056784,skincare,1
6192465800111,skincare,1
5099821048990,skincare,1
5099821049799,skincare,1
59097969,skincare,1
8809472905712,haircare,1
0345334302124,skincare,1
0810095595721,skincare,1
0810095595738,skincare,1
0371782005331,skincare,1
0022796924513,skincare,1
0817939018651,skincare,1
0011111010406,skincare,1
0011111172654,skincare,1
3519590214737,skincare,1
8032680397073,skincare,1
5099821048976,skincare,1
5099821002213,skincare,1
4005900983947,skincare,1
5099821002275,skincare,2
42467045,skincare,1
4005900604965,skincare,1
3250392927141,skincare,1
9019404800711,skincare,1
3583787131558,skincare,2
8001300820642,skincare,1
4305615827636,skincare,1
8700216676557,skincare,1
3600541313057,skincare,2
4045787723557,haircare,1
0681131247467,skincare,1
3600542226295,skincare,1
7708162555606,haircare,1
3760346074611,skincare,1
3600551145914,skincare,1
4068883000261,skincare,1
42348511,skincare,1
0697029220931,skincare,1
3538396153200,haircare,1
0850030360526,skincare,1
4006000137995,skincare,1
4005900601971,skincare,1
4316268704236,skincare,1
4311596019427,haircare,1
8809080821503,skincare,4
4066447235579,skincare,1
0045567218963,skincare,1
3600542578585,skincare,1
4005900129987,skincare,1
3574661491875,skincare,1
8719281075912,haircare,1
5099514400074,skincare,1
5029053580258,skincare,1
8698885691646,skincare,1
4005900694003,skincare,1
4005900717191,skincare,2
8904109401879,haircare,1
7035620061189,skincare,1
6221039305018,skincare,1
8030582022697,haircare,1
6971375186047,skincare,2
4059729382665,makeup,2
7793008017462,haircare,2
8002410022971,skincare,1
8720181606786,skincare,1
4335619174795,skincare,1
2000000153021,haircare,2
7509552844221,haircare,1
3600524139025,haircare,4
3701056802767,skincare,1
5601312613091,skincare,1
0022796916129,haircare,2
4066447591880,skincare,1
4600528000337,skincare,1
0030772160558,skincare,1
6132360000032,skincare,1
3538396527100,skincare,1
3600524139599,haircare,3
4335619238817,skincare,1
0635131118159,haircare,1
8680985004686,skincare,1
4061464973220,skincare,1
3600551068459,skincare,1
0817252011681,skincare,1
4954835114257,haircare,1
8720181192098,skincare,4
3600531691936,makeup,4
42449430,skincare,3
4006000077963,skincare,6
8480000441683,haircare,4
6004077000066,skincare,1
8022328104729,skincare,1
4058172623868,haircare,5
0035000444332,skincare,1
4056489840343,skincare,1
7702354951757,haircare,1
0852664004197,skincare,1
3549620080018,skincare,1
8997050801416,skincare,1
0222288111111,skincare,1
8720181313424,skincare,2
6006323598549,skincare,1
7690606062194,haircare,1
4034348013046,haircare,1
4006000080888,skincare,2
8719134098808,skincare,3
4008233161327,skincare,4
3468080798212,haircare,2
8961014251975,skincare,1
7500435140928,skincare,1
4005900759214,skincare,1
0708002400490,skincare,1
5400117562654,skincare,1
3701129802069,skincare,1
4066447710618,skincare,4
4067796183887,skincare,1
0081555541859,makeup,1
8906017461433,makeup,1
8906161980286,skincare,1
0681619700651,makeup,1
5907222404669,haircare,1
5902596416997,haircare,1
3701052403623,skincare,1
8002410040388,skincare,3
4311501010914,haircare,1
8059015606174,haircare,1
6181100536553,skincare,1
8008970054520,skincare,1
8009518491937,skincare,1
40061337,skincare,1
40062075,skincare,1
8002340008984,skincare,1
80851226,skincare,1
6154000145088,skincare,1
8001120772794,skincare,1
9002154733118,skincare,1
8004283112438,skincare,1
8850006494097,skincare,1
4067796130478,skincare,4
00446549,skincare,1
0035713077704,makeup,1
3468080009332,skincare,4
8032979003661,skincare,1
42429128,skincare,1
4008666209016,haircare,1
8718951635494,skincare,1
8718951658585,skincare,1
4987176162168,haircare,1
6920354836039,skincare,1
4006000063713,skincare,1
4005808654024,skincare,2
7501054503095,skincare,5
4005900973856,skincare,1
30149649,makeup,1
0071249688601,makeup,1
8909106030534,skincare,1
0068323002040,skincare,1
4006000062891,skincare,1
0681131081641,skincare,1
0037000943228,skincare,1
8700216157599,haircare,1
5202663100416,skincare,1
5208046090275,skincare,1
3700322000098,skincare,1
3600523201501,skincare,1
80972952,skincare,2
3606000538078,skincare,1
4006000128689,skincare,1
8001120704467,skincare,1
4006000103488,skincare,1
5065003990708,skincare,1
4006000138022,skincare,1
8001120704788,skincare,1
7313272139747,skincare,1
7313272150940,skincare,1
7313272111552,skincare,1
7319861023640,skincare,1
4305615761497,skincare,1
